"gene_id" "effective_length"
"ENSG00000277050.1" 341.22
"ENSG00000277051.1" 67.66
"ENSG00000277052.1" 0
"ENSG00000277053.4" 3035.38
"ENSG00000277056.1" 26.72
"ENSG00000277057.1" 0
"ENSG00000277058.2" 889.16
"ENSG00000277062.1" 58.75
"ENSG00000277063.1" 0
"ENSG00000277066.1" 0
"ENSG00000277067.4" 1864.89
"ENSG00000277072.4" 1639.16
"ENSG00000277073.1" 0
"ENSG00000277075.2" 250.48
"ENSG00000277077.1" 6.2
"ENSG00000277081.1" 0
"ENSG00000277083.1" 428.18
"ENSG00000277084.1" 5.49
"ENSG00000277087.1" 257.44
"ENSG00000277089.4" 397.49
"ENSG00000277095.1" 1548.16
"ENSG00000277096.1" 46.3
"ENSG00000277099.1" 563.16
"ENSG00000277103.1" 542.16
"ENSG00000277108.1" 0
"ENSG00000277109.1" 18.99
"ENSG00000277112.3" 546.45
"ENSG00000277117.4" 3015.16
"ENSG00000277118.1" 49.64
"ENSG00000277119.1" 42.4
"ENSG00000277120.5" 0
"ENSG00000277120.5_PAR_Y" 0
"ENSG00000277124.1" 9.54
"ENSG00000277125.1" 440.18
"ENSG00000277127.1" 68.42
"ENSG00000277128.1" 327.23
"ENSG00000277129.1" 0
"ENSG00000277130.1" 423.18
"ENSG00000277133.1" 0
"ENSG00000277135.1" 722.16
"ENSG00000277136.1" 53.08
"ENSG00000277138.1" 0
"ENSG00000277141.1" 57.32
"ENSG00000277142.1" 1994.16
"ENSG00000277143.1" 97.61
"ENSG00000277144.1" 284.32
"ENSG00000277146.1" 0
"ENSG00000277147.4" 1001.16
"ENSG00000277149.4" 2854.16
"ENSG00000277150.1" 1500.16
"ENSG00000277151.1" 5046.16
"ENSG00000277152.1" 6462.16
"ENSG00000277156.1" 791.16
"ENSG00000277157.1" 68.42
"ENSG00000277159.1" 3331.16
"ENSG00000277161.1" 1840.88
"ENSG00000277162.1" 423.18
"ENSG00000277168.1" 41.14
"ENSG00000277170.1" 220.76
"ENSG00000277171.1" 719.16
"ENSG00000277172.1" 716.16
"ENSG00000277173.1" 861.16
"ENSG00000277174.1" 811.16
"ENSG00000277182.1" 1839.16
"ENSG00000277184.1" 0
"ENSG00000277186.1" 409.18
"ENSG00000277188.1" 0
"ENSG00000277191.1" 0
"ENSG00000277192.1" 75.4
"ENSG00000277194.1" 0
"ENSG00000277198.1" 46.3
"ENSG00000277199.1" 255.97
"ENSG00000277200.1" 2888.16
"ENSG00000277202.1" 0
"ENSG00000277203.1" 1454.16
"ENSG00000277206.1" 4.21
"ENSG00000277208.1" 0
"ENSG00000277209.1" 85.06
"ENSG00000277210.3" 1884.16
"ENSG00000277211.1" 2485.16
"ENSG00000277213.1" 222.74
"ENSG00000277214.1" 347.21
"ENSG00000277215.1" 1427.16
"ENSG00000277217.1" 0
"ENSG00000277218.1" 172.89
"ENSG00000277223.1" 188.39
"ENSG00000277224.2" 937.16
"ENSG00000277227.1" 16.01
"ENSG00000277228.1" 70.72
"ENSG00000277229.1" 397.19
"ENSG00000277232.2" 303.78
"ENSG00000277233.1" 49.64
"ENSG00000277234.1" 0
"ENSG00000277235.1" 75.4
"ENSG00000277241.1" 468.17
"ENSG00000277243.1" 0
"ENSG00000277245.1" 319.24
"ENSG00000277246.1" 158.52
"ENSG00000277247.1" 213.86
"ENSG00000277248.1" 0
"ENSG00000277249.1" 0
"ENSG00000277250.1" 91.69
"ENSG00000277252.1" 0
"ENSG00000277253.1" 2554.16
"ENSG00000277255.1" 0
"ENSG00000277258.4" 1934.27
"ENSG00000277260.1" 468.17
"ENSG00000277264.1" 0
"ENSG00000277265.1" 58.03
"ENSG00000277268.1" 1120.97
"ENSG00000277269.1" 0
"ENSG00000277270.1" 357.55
"ENSG00000277274.1" 1010.16
"ENSG00000277277.2" 492.17
"ENSG00000277282.1" 101.91
"ENSG00000277283.1" 1835.16
"ENSG00000277287.1" 5419.16
"ENSG00000277288.3" 801.16
"ENSG00000277289.1" 93.37
"ENSG00000277290.1" 130.46
"ENSG00000277295.1" 15.21
"ENSG00000277297.1" 1344.16
"ENSG00000277299.1" 382.19
"ENSG00000277301.1" 1512.16
"ENSG00000277304.1" 1506.16
"ENSG00000277306.1" 4.41
"ENSG00000277308.1" 38.04
"ENSG00000277310.1" 169.04
"ENSG00000277311.1" 12.92
"ENSG00000277313.1" 27.77
"ENSG00000277315.1" 51.01
"ENSG00000277319.1" 49.64
"ENSG00000277320.1" 152.83
"ENSG00000277322.1" 3754.16
"ENSG00000277324.1" 1424.16
"ENSG00000277327.1" 373.2
"ENSG00000277332.1" 244.52
"ENSG00000277340.1" 58.03
"ENSG00000277341.1" 0
"ENSG00000277342.1" 268.38
"ENSG00000277344.1" 0
"ENSG00000277349.1" 1545.16
"ENSG00000277350.1" 538.54
"ENSG00000277351.1" 356.21
"ENSG00000277352.1" 387.19
"ENSG00000277357.1" 564.16
"ENSG00000277358.1" 0
"ENSG00000277363.4" 2904.49
"ENSG00000277367.1" 1082.16
"ENSG00000277368.1" 206
"ENSG00000277369.1" 549.16
"ENSG00000277370.1" 0
"ENSG00000277371.1" 46.96
"ENSG00000277373.1" 100.18
"ENSG00000277379.1" 0
"ENSG00000277382.1" 49.64
"ENSG00000277383.1" 323.24
"ENSG00000277385.1" 34.46
"ENSG00000277386.1" 242.54
"ENSG00000277387.1" 0
"ENSG00000277388.1" 0
"ENSG00000277391.1" 0
"ENSG00000277396.1" 34.46
"ENSG00000277397.1" 459.17
"ENSG00000277399.4" 7721.44
"ENSG00000277402.1" 0
"ENSG00000277406.1" 205.01
"ENSG00000277408.1" 69.95
"ENSG00000277410.1" 85.06
"ENSG00000277411.1" 0
"ENSG00000277412.1" 1729.16
"ENSG00000277413.1" 1.11
"ENSG00000277418.1" 0
"ENSG00000277420.1" 2279.16
"ENSG00000277422.1" 1037.66
"ENSG00000277423.1" 159.48
"ENSG00000277425.1" 350.21
"ENSG00000277426.1" 10.17
"ENSG00000277427.1" 400.19
"ENSG00000277435.1" 446.17
"ENSG00000277436.1" 1839.16
"ENSG00000277437.1" 0
"ENSG00000277438.1" 58.03
"ENSG00000277440.1" 323.24
"ENSG00000277443.2" 4016.16
"ENSG00000277444.1" 0
"ENSG00000277446.1" 55.18
"ENSG00000277447.1" 73.83
"ENSG00000277448.1" 2494.16
"ENSG00000277449.1" 2389.16
"ENSG00000277450.1" 64.64
"ENSG00000277452.1" 58.75
"ENSG00000277453.1" 329.23
"ENSG00000277455.1" 36.23
"ENSG00000277458.1" 0
"ENSG00000277459.1" 372.2
"ENSG00000277460.1" 0
"ENSG00000277462.1" 1735.16
"ENSG00000277463.1" 166.16
"ENSG00000277464.1" 53.08
"ENSG00000277465.1" 0
"ENSG00000277466.1" 0
"ENSG00000277467.1" 21.27
"ENSG00000277468.1" 0
"ENSG00000277469.1" 88.36
"ENSG00000277473.1" 43.69
"ENSG00000277474.1" 0
"ENSG00000277476.1" 2476.16
"ENSG00000277478.1" 0
"ENSG00000277479.1" 17.26
"ENSG00000277481.1" 4940.16
"ENSG00000277482.1" 15.61
"ENSG00000277483.1" 58.75
"ENSG00000277486.1" 1376.16
"ENSG00000277488.1" 0
"ENSG00000277490.1" 228.67
"ENSG00000277491.1" 230.65
"ENSG00000277492.1" 12.92
"ENSG00000277493.1" 2.37
"ENSG00000277494.1" 2023.16
"ENSG00000277496.1" 1548.16
"ENSG00000277498.1" 1775.16
"ENSG00000277499.1" 1335.16
"ENSG00000277500.1" 23.18
"ENSG00000277501.1" 316.25
"ENSG00000277502.1" 3.47
"ENSG00000277504.1" 274.36
"ENSG00000277505.1" 409.18
"ENSG00000277506.1" 58.75
"ENSG00000277508.1" 111.52
"ENSG00000277509.1" 179.65
"ENSG00000277510.1" 31.03
"ENSG00000277511.1" 601.16
"ENSG00000277512.1" 0
"ENSG00000277513.1" 155.67
"ENSG00000277514.1" 423.18
"ENSG00000277515.1" 21.27
"ENSG00000277516.1" 85.06
"ENSG00000277519.1" 73.05
"ENSG00000277521.1" 0
"ENSG00000277524.1" 0
"ENSG00000277526.4" 1453.16
"ENSG00000277527.1" 450.17
"ENSG00000277529.1" 354.44
"ENSG00000277531.2" 3996.16
"ENSG00000277532.1" 164.25
"ENSG00000277533.1" 0
"ENSG00000277534.1" 2562.16
"ENSG00000277535.2" 888.16
"ENSG00000277539.1" 191.31
"ENSG00000277541.1" 141.56
"ENSG00000277542.1" 0
"ENSG00000277543.1" 208.94
"ENSG00000277544.1" 696.16
"ENSG00000277545.1" 334.23
"ENSG00000277548.1" 150
"ENSG00000277549.1" 2.51
"ENSG00000277550.1" 1179.16
"ENSG00000277553.1" 1.2
"ENSG00000277556.1" 698.16
"ENSG00000277558.1" 324.24
"ENSG00000277559.1" 1199.16
"ENSG00000277561.4" 1735.69
"ENSG00000277562.1" 417.18
"ENSG00000277563.1" 0
"ENSG00000277565.1" 0
"ENSG00000277566.1" 318.25
"ENSG00000277568.1" 0
"ENSG00000277569.1" 0
"ENSG00000277572.1" 0
"ENSG00000277575.1" 685.16
"ENSG00000277576.1" 400.19
"ENSG00000277577.1" 0
"ENSG00000277578.1" 43.69
"ENSG00000277579.1" 154.73
"ENSG00000277581.1" 263.4
"ENSG00000277582.1" 26.2
"ENSG00000277583.1" 0
"ENSG00000277586.1" 2227.16
"ENSG00000277587.1" 249.49
"ENSG00000277588.1" 0
"ENSG00000277589.1" 451.17
"ENSG00000277590.1" 0
"ENSG00000277591.1" 58.75
"ENSG00000277592.1" 43.69
"ENSG00000277595.1" 300.28
"ENSG00000277597.1" 169.04
"ENSG00000277598.1" 20.34
"ENSG00000277599.1" 0
"ENSG00000277602.1" 23.67
"ENSG00000277604.1" 0
"ENSG00000277605.1" 83.42
"ENSG00000277608.1" 426.18
"ENSG00000277610.1" 1.11
"ENSG00000277611.1" 307.26
"ENSG00000277613.1" 0
"ENSG00000277617.1" 33.3
"ENSG00000277618.1" 45.64
"ENSG00000277619.1" 1115.16
"ENSG00000277621.1" 135.06
"ENSG00000277624.1" 7.23
"ENSG00000277628.1" 29.38
"ENSG00000277631.4" 359.49
"ENSG00000277632.1" 519.17
"ENSG00000277634.1" 0
"ENSG00000277635.1" 33.3
"ENSG00000277636.1" 0
"ENSG00000277637.1" 21.27
"ENSG00000277639.2" 1428.16
"ENSG00000277640.1" 0
"ENSG00000277646.1" 861.16
"ENSG00000277647.1" 0
"ENSG00000277651.1" 222.74
"ENSG00000277653.1" 0
"ENSG00000277654.4" 301.87
"ENSG00000277655.1" 193.27
"ENSG00000277661.4" 189.53
"ENSG00000277662.1" 238.57
"ENSG00000277668.1" 35.64
"ENSG00000277669.1" 351.21
"ENSG00000277670.1" 35.05
"ENSG00000277671.1" 0
"ENSG00000277672.1" 43.69
"ENSG00000277673.1" 0
"ENSG00000277675.1" 516.17
"ENSG00000277677.1" 47.62
"ENSG00000277678.1" 0
"ENSG00000277681.1" 0
"ENSG00000277684.1" 275.35
"ENSG00000277687.1" 916.16
"ENSG00000277688.1" 249.49
"ENSG00000277689.1" 0
"ENSG00000277690.2" 211.89
"ENSG00000277692.1" 423.18
"ENSG00000277693.1" 118.76
"ENSG00000277694.1" 0
"ENSG00000277695.1" 263.4
"ENSG00000277697.1" 276.35
"ENSG00000277698.1" 0
"ENSG00000277701.4" 1681.15
"ENSG00000277702.1" 11.5
"ENSG00000277704.1" 298.28
"ENSG00000277705.1" 26.2
"ENSG00000277708.1" 356.21
"ENSG00000277710.1" 19.44
"ENSG00000277711.1" 497.17
"ENSG00000277713.1" 0
"ENSG00000277715.1" 1769.16
"ENSG00000277717.1" 0
"ENSG00000277718.1" 7.23
"ENSG00000277720.1" 6.45
"ENSG00000277721.1" 29.93
"ENSG00000277723.1" 0
"ENSG00000277726.4" 1534.16
"ENSG00000277728.1" 206
"ENSG00000277732.1" 7.77
"ENSG00000277734.6" 817.76
"ENSG00000277737.2" 1422.16
"ENSG00000277738.1" 499.17
"ENSG00000277739.1" 0
"ENSG00000277740.1" 51.69
"ENSG00000277741.4" 733.2
"ENSG00000277743.1" 451.17
"ENSG00000277744.1" 191.31
"ENSG00000277745.1" 332.23
"ENSG00000277746.1" 57.32
"ENSG00000277747.1" 5.72
"ENSG00000277748.1" 49.64
"ENSG00000277749.1" 353.21
"ENSG00000277752.1" 0
"ENSG00000277754.1" 12.56
"ENSG00000277755.1" 29.93
"ENSG00000277757.4" 326.28
"ENSG00000277758.4" 4082.12
"ENSG00000277759.1" 0
"ENSG00000277762.1" 46.96
"ENSG00000277763.1" 416.18
"ENSG00000277764.1" 6.7
"ENSG00000277766.1" 277.34
"ENSG00000277767.1" 1565.16
"ENSG00000277769.1" 981.16
"ENSG00000277770.1" 35.05
"ENSG00000277771.1" 36.23
"ENSG00000277774.1" 48.29
"ENSG00000277775.1" 154.73
"ENSG00000277777.1" 0
"ENSG00000277778.2" 1721.16
"ENSG00000277782.1" 134.14
"ENSG00000277784.1" 0
"ENSG00000277785.1" 0
"ENSG00000277790.1" 0
"ENSG00000277791.4" 503.21
"ENSG00000277794.1" 41.14
"ENSG00000277795.1" 976.16
"ENSG00000277797.1" 2148.16
"ENSG00000277801.1" 573.16
"ENSG00000277803.1" 337.22
"ENSG00000277806.1" 375.2
"ENSG00000277809.1" 77.78
"ENSG00000277817.1" 0
"ENSG00000277818.1" 0
"ENSG00000277825.1" 462.17
"ENSG00000277826.1" 0
"ENSG00000277828.1" 0
"ENSG00000277829.1" 290.3
"ENSG00000277830.1" 6.96
"ENSG00000277831.1" 254.45
"ENSG00000277837.1" 4721.16
"ENSG00000277840.1" 431.18
"ENSG00000277841.1" 0
"ENSG00000277842.1" 0
"ENSG00000277846.1" 0
"ENSG00000277851.1" 541.16
"ENSG00000277852.1" 142.49
"ENSG00000277855.1" 561.16
"ENSG00000277858.1" 97.61
"ENSG00000277859.1" 36.83
"ENSG00000277862.1" 1188.16
"ENSG00000277863.1" 691.16
"ENSG00000277864.1" 0
"ENSG00000277865.4" 3825.66
"ENSG00000277866.1" 498.17
"ENSG00000277867.1" 50.32
"ENSG00000277869.1" 17.68
"ENSG00000277870.4" 526.22
"ENSG00000277872.1" 0
"ENSG00000277873.1" 443.17
"ENSG00000277876.1" 952.16
"ENSG00000277878.1" 0
"ENSG00000277879.1" 1294.16
"ENSG00000277880.1" 94.22
"ENSG00000277881.1" 98.47
"ENSG00000277882.1" 9.23
"ENSG00000277883.1" 1526.16
"ENSG00000277887.1" 0
"ENSG00000277888.1" 0
"ENSG00000277889.1" 0
"ENSG00000277892.1" 0
"ENSG00000277893.1" 4389.16
"ENSG00000277895.1" 1052.16
"ENSG00000277899.1" 450.17
"ENSG00000277900.1" 47.62
"ENSG00000277901.1" 173.85
"ENSG00000277903.1" 5.26
"ENSG00000277904.1" 0
"ENSG00000277907.1" 10.5
"ENSG00000277911.1" 31.03
"ENSG00000277912.1" 0
"ENSG00000277913.1" 0
"ENSG00000277914.1" 1196.16
"ENSG00000277916.1" 1.61
"ENSG00000277918.1" 1.11
"ENSG00000277919.1" 0
"ENSG00000277920.1" 0
"ENSG00000277922.1" 13.29
"ENSG00000277925.1" 180.62
"ENSG00000277930.1" 318.75
"ENSG00000277932.1" 1055.16
"ENSG00000277935.1" 287.31
"ENSG00000277938.1" 2525.16
"ENSG00000277941.1" 0
"ENSG00000277942.1" 0
"ENSG00000277945.1" 60.21
"ENSG00000277946.1" 58.03
"ENSG00000277947.1" 13.29
"ENSG00000277948.1" 4.41
"ENSG00000277950.1" 27.77
"ENSG00000277952.1" 12.56
"ENSG00000277954.1" 3857.16
"ENSG00000277957.1" 3260.16
"ENSG00000277958.1" 46.96
"ENSG00000277959.1" 84.24
"ENSG00000277965.1" 47.62
"ENSG00000277966.1" 19.44
"ENSG00000277967.1" 0
"ENSG00000277968.1" 0
"ENSG00000277969.1" 2037.16
"ENSG00000277971.1" 385.19
"ENSG00000277972.1" 1186.92
"ENSG00000277973.1" 128.62
"ENSG00000277975.1" 142.49
"ENSG00000277977.1" 0
"ENSG00000277978.1" 127.71
"ENSG00000277979.1" 0
"ENSG00000277981.1" 511.17
"ENSG00000277984.1" 444.17
"ENSG00000277985.1" 0
"ENSG00000277986.1" 0
"ENSG00000277987.1" 51.69
"ENSG00000277988.1" 141.56
"ENSG00000277991.4" 240.85
"ENSG00000277994.1" 0
"ENSG00000277997.1" 289.31
"ENSG00000277998.1" 69.95
"ENSG00000277999.1" 294.29
"ENSG00000278000.1" 403.18
"ENSG00000278001.1" 158.52
"ENSG00000278002.1" 1049.16
"ENSG00000278004.1" 0
"ENSG00000278007.1" 23.18
"ENSG00000278008.1" 3268.16
"ENSG00000278009.1" 0
"ENSG00000278010.1" 0
"ENSG00000278011.1" 85.88
"ENSG00000278012.1" 392.19
"ENSG00000278013.1" 164.25
"ENSG00000278017.1" 150.94
"ENSG00000278020.1" 2.97
"ENSG00000278022.1" 201.09
"ENSG00000278023.4" 841.51
"ENSG00000278026.1" 0
"ENSG00000278028.1" 0
"ENSG00000278029.1" 367.2
"ENSG00000278030.1" 96.76
"ENSG00000278034.1" 0
"ENSG00000278035.1" 189.37
"ENSG00000278038.1" 0
"ENSG00000278039.1" 0
"ENSG00000278040.1" 1.5
"ENSG00000278041.1" 3415.16
"ENSG00000278044.1" 106.25
"ENSG00000278045.1" 19.89
"ENSG00000278048.1" 5.26
"ENSG00000278050.1" 0
"ENSG00000278052.1" 241.55
"ENSG00000278053.4" 3377.48
"ENSG00000278054.1" 10.83
"ENSG00000278055.1" 20.34
"ENSG00000278057.4" 925.6
"ENSG00000278058.1" 545.16
"ENSG00000278060.1" 214.85
"ENSG00000278068.1" 647.16
"ENSG00000278069.1" 0
"ENSG00000278071.1" 518.17
"ENSG00000278072.1" 1.2
"ENSG00000278073.1" 0
"ENSG00000278075.1" 98.47
"ENSG00000278077.1" 10.83
"ENSG00000278078.1" 0
"ENSG00000278080.1" 650.16
"ENSG00000278083.1" 201.09
"ENSG00000278084.1" 0
"ENSG00000278085.4" 630.16
"ENSG00000278089.1" 0
"ENSG00000278090.1" 2257.16
"ENSG00000278095.1" 313.25
"ENSG00000278097.1" 26.2
"ENSG00000278098.1" 0
"ENSG00000278099.1" 1.2
"ENSG00000278100.1" 76.19
"ENSG00000278102.1" 5.49
"ENSG00000278103.1" 0
"ENSG00000278104.1" 0
"ENSG00000278106.1" 0
"ENSG00000278107.1" 327.23
"ENSG00000278108.1" 0
"ENSG00000278109.1" 51.01
"ENSG00000278110.1" 499.17
"ENSG00000278112.1" 208.94
"ENSG00000278113.1" 1.5
"ENSG00000278122.1" 790.16
"ENSG00000278123.1" 0
"ENSG00000278124.1" 57.32
"ENSG00000278126.1" 639.16
"ENSG00000278128.1" 755.16
"ENSG00000278129.1" 8869.16
"ENSG00000278130.1" 613.16
"ENSG00000278131.1" 1520.16
"ENSG00000278133.1" 213.71
"ENSG00000278134.1" 342.22
"ENSG00000278135.1" 0
"ENSG00000278138.2" 767.16
"ENSG00000278139.1" 1294.16
"ENSG00000278143.1" 1271.16
"ENSG00000278144.1" 0
"ENSG00000278146.1" 27.24
"ENSG00000278147.1" 91.69
"ENSG00000278151.1" 0
"ENSG00000278153.1" 156.62
"ENSG00000278156.1" 2586.16
"ENSG00000278158.1" 20.34
"ENSG00000278159.1" 0
"ENSG00000278160.1" 371.2
"ENSG00000278171.1" 31.03
"ENSG00000278172.1" 32.16
"ENSG00000278175.2" 1980.49
"ENSG00000278177.1" 447.17
"ENSG00000278180.1" 517.17
"ENSG00000278181.1" 124.07
"ENSG00000278182.1" 39.27
"ENSG00000278184.1" 1023.16
"ENSG00000278188.1" 0
"ENSG00000278189.1" 0
"ENSG00000278192.1" 1673.16
"ENSG00000278193.1" 344.22
"ENSG00000278195.1" 2681.66
"ENSG00000278196.2" 131.2
"ENSG00000278197.1" 490.17
"ENSG00000278200.1" 789.16
"ENSG00000278202.1" 526.16
"ENSG00000278204.1" 0
"ENSG00000278205.1" 1393.16
"ENSG00000278206.1" 1820.16
"ENSG00000278212.1" 1006.16
"ENSG00000278213.1" 629.16
"ENSG00000278214.1" 1746.16
"ENSG00000278215.1" 0
"ENSG00000278217.1" 0
"ENSG00000278218.1" 4.21
"ENSG00000278221.1" 0
"ENSG00000278222.1" 52.38
"ENSG00000278223.1" 0
"ENSG00000278224.4" 621.16
"ENSG00000278226.1" 33.3
"ENSG00000278231.1" 113.3
"ENSG00000278233.1" 0
"ENSG00000278234.1" 0
"ENSG00000278236.1" 1.97
"ENSG00000278237.1" 0
"ENSG00000278238.1" 298.28
"ENSG00000278239.1" 2006.16
"ENSG00000278242.1" 32.73
"ENSG00000278249.1" 163.29
"ENSG00000278250.1" 109.76
"ENSG00000278254.4" 1076.41
"ENSG00000278255.1" 201.09
"ENSG00000278256.1" 45.64
"ENSG00000278259.4" 1814.04
"ENSG00000278261.1" 0
"ENSG00000278263.2" 101.91
"ENSG00000278264.1" 0
"ENSG00000278265.1" 0
"ENSG00000278266.1" 2674.16
"ENSG00000278267.1" 0
"ENSG00000278272.1" 154.73
"ENSG00000278273.1" 919.16
"ENSG00000278274.1" 0
"ENSG00000278275.1" 23.18
"ENSG00000278276.1" 78.58
"ENSG00000278278.1" 0
"ENSG00000278281.1" 0
"ENSG00000278283.1" 119.55
"ENSG00000278287.1" 0
"ENSG00000278289.4" 565.16
"ENSG00000278291.1" 4153.16
"ENSG00000278292.1" 587.16
"ENSG00000278299.5" 1804.16
"ENSG00000278301.1" 1410.16
"ENSG00000278305.1" 306.27
"ENSG00000278311.4" 1767.48
"ENSG00000278313.1" 169.04
"ENSG00000278317.1" 55.18
"ENSG00000278318.4" 4662.12
"ENSG00000278319.1" 135.06
"ENSG00000278324.1" 0
"ENSG00000278328.1" 0
"ENSG00000278330.1" 2602.52
"ENSG00000278331.1" 0
"ENSG00000278332.1" 5.96
"ENSG00000278333.1" 1.73
"ENSG00000278334.1" 4.41
"ENSG00000278337.1" 0
"ENSG00000278338.4" 1018
"ENSG00000278340.1" 0
"ENSG00000278341.1" 1223.16
"ENSG00000278342.1" 0
"ENSG00000278343.1" 148.12
"ENSG00000278344.1" 104.51
"ENSG00000278346.1" 621.16
"ENSG00000278348.1" 46.3
"ENSG00000278349.1" 0
"ENSG00000278351.1" 29.93
"ENSG00000278356.1" 198.15
"ENSG00000278358.1" 56.6
"ENSG00000278359.1" 0
"ENSG00000278367.1" 306.27
"ENSG00000278370.1" 214.85
"ENSG00000278374.1" 0
"ENSG00000278376.1" 1625.16
"ENSG00000278380.1" 205.01
"ENSG00000278381.1" 48.29
"ENSG00000278382.1" 42.4
"ENSG00000278383.1" 207.96
"ENSG00000278385.1" 1485.16
"ENSG00000278388.1" 0
"ENSG00000278389.1" 192.29
"ENSG00000278390.4" 510.97
"ENSG00000278391.1" 0
"ENSG00000278395.1" 0
"ENSG00000278396.1" 271.37
"ENSG00000278399.1" 667.16
"ENSG00000278400.1" 66.14
"ENSG00000278404.1" 0
"ENSG00000278406.1" 0
"ENSG00000278408.1" 326.23
"ENSG00000278410.1" 200.11
"ENSG00000278412.1" 0
"ENSG00000278413.1" 2.23
"ENSG00000278416.1" 869.16
"ENSG00000278418.1" 0
"ENSG00000278419.1" 189.37
"ENSG00000278420.1" 0
"ENSG00000278421.1" 0
"ENSG00000278422.1" 26.2
"ENSG00000278424.1" 231.64
"ENSG00000278428.1" 0
"ENSG00000278431.1" 19.89
"ENSG00000278433.1" 0
"ENSG00000278434.1" 1196.16
"ENSG00000278438.1" 0
"ENSG00000278441.1" 9.85
"ENSG00000278445.1" 403.18
"ENSG00000278446.1" 79.38
"ENSG00000278447.1" 0
"ENSG00000278448.1" 200.11
"ENSG00000278449.1" 0
"ENSG00000278451.1" 211.89
"ENSG00000278454.1" 0
"ENSG00000278455.1" 1579.16
"ENSG00000278456.1" 376.19
"ENSG00000278459.1" 61.67
"ENSG00000278462.1" 36.83
"ENSG00000278463.1" 137.84
"ENSG00000278464.1" 234.2
"ENSG00000278465.1" 0
"ENSG00000278467.1" 314.25
"ENSG00000278469.1" 50.32
"ENSG00000278472.1" 199.13
"ENSG00000278473.1" 97.61
"ENSG00000278475.1" 210.91
"ENSG00000278477.1" 17.26
"ENSG00000278478.1" 44.98
"ENSG00000278480.1" 707.16
"ENSG00000278482.1" 0
"ENSG00000278483.1" 0
"ENSG00000278484.1" 372.2
"ENSG00000278485.1" 0
"ENSG00000278486.1" 384.19
"ENSG00000278487.1" 0
"ENSG00000278492.1" 51.01
"ENSG00000278493.1" 252.47
"ENSG00000278496.1" 486.17
"ENSG00000278497.1" 52.38
"ENSG00000278498.1" 1.02
"ENSG00000278499.2" 767.16
"ENSG00000278500.1" 3262.16
"ENSG00000278502.1" 0
"ENSG00000278505.4" 1416.16
"ENSG00000278513.1" 406.18
"ENSG00000278514.1" 177.72
"ENSG00000278517.1" 0
"ENSG00000278518.1" 996.16
"ENSG00000278520.1" 0
"ENSG00000278522.4" 1960.16
"ENSG00000278523.1" 0
"ENSG00000278524.1" 0
"ENSG00000278525.1" 58.75
"ENSG00000278526.1" 0
"ENSG00000278527.1" 0
"ENSG00000278528.1" 30.48
"ENSG00000278529.1" 0
"ENSG00000278530.4" 3446.19
"ENSG00000278531.1" 623.16
"ENSG00000278532.1" 265.39
"ENSG00000278535.4" 1168.21
"ENSG00000278537.1" 59.48
"ENSG00000278540.4" 4570.79
"ENSG00000278541.1" 9.23
"ENSG00000278543.1" 1645.16
"ENSG00000278546.1" 184.5
"ENSG00000278549.1" 0
"ENSG00000278551.1" 0
"ENSG00000278552.1" 144.36
"ENSG00000278554.1" 49.64
"ENSG00000278558.4" 393.76
"ENSG00000278561.1" 661.16
"ENSG00000278566.1" 680.16
"ENSG00000278569.1" 43.69
"ENSG00000278570.4" 1751.87
"ENSG00000278571.1" 0
"ENSG00000278572.1" 640.16
"ENSG00000278576.1" 2919.16
"ENSG00000278577.1" 0
"ENSG00000278580.1" 150.94
"ENSG00000278581.1" 0
"ENSG00000278582.1" 190.34
"ENSG00000278585.1" 2.51
"ENSG00000278586.1" 41.77
"ENSG00000278587.1" 0
"ENSG00000278588.1" 126.8
"ENSG00000278589.1" 451.17
"ENSG00000278590.1" 58.75
"ENSG00000278591.1" 5.26
"ENSG00000278592.1" 8.34
"ENSG00000278593.1" 1489.16
"ENSG00000278594.1" 790.16
"ENSG00000278595.1" 141.56
"ENSG00000278596.1" 0
"ENSG00000278598.1" 0
"ENSG00000278599.5" 1817.16
"ENSG00000278600.1" 2002.16
"ENSG00000278601.1" 441.17
"ENSG00000278602.1" 532.16
"ENSG00000278603.1" 15.61
"ENSG00000278604.1" 15.21
"ENSG00000278607.1" 296.29
"ENSG00000278610.1" 305.27
"ENSG00000278611.1" 468.19
"ENSG00000278615.4" 397.56
"ENSG00000278616.1" 2181.16
"ENSG00000278617.1" 0
"ENSG00000278618.1" 0
"ENSG00000278619.4" 1598.16
"ENSG00000278621.1" 267.38
"ENSG00000278626.1" 391.19
"ENSG00000278627.1" 393.19
"ENSG00000278630.1" 400.19
"ENSG00000278631.1" 1047.16
"ENSG00000278635.1" 223.73
"ENSG00000278636.1" 47.62
"ENSG00000278637.1" 68.42
"ENSG00000278638.1" 459.17
"ENSG00000278640.1" 50.32
"ENSG00000278641.1" 1008.16
"ENSG00000278642.1" 2.97
"ENSG00000278643.1" 4.21
"ENSG00000278646.1" 53.08
"ENSG00000278647.1" 80.99
"ENSG00000278650.1" 12.56
"ENSG00000278654.1" 265.39
"ENSG00000278655.1" 126.8
"ENSG00000278657.1" 521.17
"ENSG00000278658.1" 0
"ENSG00000278661.1" 0
"ENSG00000278662.4" 2938.1
"ENSG00000278664.1" 1008.16
"ENSG00000278665.1" 481.17
"ENSG00000278667.1" 113.3
"ENSG00000278668.1" 329.23
